29/09/2022 10:20:08,29/09/2022 10:20:44,Time Played: 00:00:35.9403969,Player Coins: 0,Current XP Lvl: 1,Level Reached: 1
29/09/2022 10:21:36,29/09/2022 10:22:11,Time Played: 00:00:34.0808048,Player Coins: 0,Current XP Lvl: 1,Level Reached: 1
29/09/2022 10:22:31,29/09/2022 10:22:33,Time Played: 00:00:02.4401976,Player Coins: 0,Current XP Lvl: 0,Level Reached: 1
